Motor count, pos radians, vel est, accel est, U of t, raw adc, amplified adc
-4145, -3.17918, -7.65812, 4.5105, 4985, 109, 486
-4145, -3.17918, -7.75034, -27.6924, 5004, 110, 444
-4145, -3.17918, -7.75566, -18.2332, 5007, 111, 442
-4155, -3.18685, -8.0842, -32.7293, 4994, 114, 445
-4155, -3.18685, -7.67344, 2.36395, 5005, 115, 447
-4155, -3.18685, -7.75802, -26.8587, 5000, 115, 478
-4155, -3.18685, -7.76312, -18.2066, 4979, 113, 468
-4166, -3.19528, -8.12243, -33.8629, 4982, 113, 475
-4166, -3.19528, -7.6695, 4.64042, 5008, 112, 481
-4166, -3.19528, -7.76197, -27.5105, 4979, 112, 475
-4166, -3.19528, -7.76747, -18.0008, 4974, 115, 468
-4177, -3.20372, -8.12797, -33.7676, 4992, 116, 463
-4177, -3.20372, -7.67588, 4.81225, 4994, 117, 459
-4177, -3.20372, -7.76903, -27.3053, 4981, 117, 457
-4177, -3.20372, -7.77508, -17.7609, 4991, 121, 460
-4187, -3.21139, -8.10418, -32.1777, 4986, 114, 470
-4187, -3.21139, -7.69385, 2.99162, 5004, 112, 468
-4187, -3.21139, -7.77876, -26.1576, 5006, 110, 475
-4187, -3.21139, -7.78412, -17.4337, 4992, 111, 470
-4197, -3.21906, -8.11179, -31.6993, 5002, 114, 470
-4197, -3.21906, -7.70044, 3.43591, 4997, 116, 462
-4197, -3.21906, -7.78452, -25.7028, 4975, 117, 460
-4197, -3.21906, -7.78924, -16.969, 4977, 117, 452
-4208, -3.2275, -8.14826, -32.5394, 5002, 116, 460
-4208, -3.2275, -7.69513, 6.05175, 4973, 112, 461
-4208, -3.2275, -7.78747, -26.01, 5006, 110, 464
-4208, -3.2275, -7.79293, -16.4106, 4984, 109, 464
-4218, -3.23517, -8.12162, -30.7674, 4986, 109, 460
-4218, -3.23517, -7.71104, 4.46407, 4972, 110, 453
-4218, -3.23517, -7.79582, -24.6216, 4981, 110, 443
-4218, -3.23517, -7.80115, -15.834, 4975, 110, 423
-4229, -3.2436, -8.16071, -31.3564, 4992, 109, 423
-4229, -3.2436, -7.70807, 7.27908, 4994, 109, 420
-4229, -3.2436, -7.80084, -24.7417, 4980, 105, 422
-4229, -3.2436, -7.80668, -15.1038, 4989, 103, 428
-4240, -3.25204, -8.16754, -30.7449, 4982, 102, 432
-4240, -3.25204, -7.71583, 7.95844, 4999, 102, 438
-4240, -3.25204, -7.80939, -24.0382, 5000, 103, 413
-4240, -3.25204, -7.81587, -14.3756, 4986, 105, 429
-4251, -3.26048, -8.17724, -29.9973, 4995, 109, 436
-4251, -3.26048, -7.72595, 8.72224, 4988, 112, 438
-4251, -3.26048, -7.81984, -23.2608, 5005, 112, 438
-4251, -3.26048, -7.82658, -13.5864, 5006, 109, 439
-4261, -3.26815, -8.15635, -27.8776, 4991, 110, 450
-4261, -3.26815, -7.74665, 7.41324, 5000, 110, 462
-4261, -3.26815, -7.83218, -21.6183, 4992, 111, 470
-4261, -3.26815, -7.83814, -12.7808, 5009, 114, 478
-4272, -3.27658, -8.19825, -28.2568, 5010, 116, 472
-4272, -3.27658, -7.74607, 10.4219, 4995, 118, 475
-4272, -3.27658, -7.83926, -21.5584, 5003, 120, 465
-4272, -3.27658, -7.84548, -11.8826, 4996, 120, 467
-4283, -3.28502, -8.20669, -27.4882, 4973, 116, 471
-4283, -3.28502, -7.75532, 11.248, 4973, 115, 469
-4283, -3.28502, -7.8492, -20.7182, 4997, 112, 472
-4283, -3.28502, -7.856, -11.0276, 5005, 110, 470
-4293, -3.29269, -8.18587, -25.3037, 4998, 109, 467
-4293, -3.29269, -7.77633, 10.0007, 4975, 109, 456
-4293, -3.29269, -7.86204, -19.0192, 4975, 111, 451
-4293, -3.29269, -7.86822, -10.1721, 4998, 113, 441
-4304, -3.30113, -8.22856, -25.6409, 5006, 114, 446
-4304, -3.30113, -7.77664, 13.0427, 4999, 115, 447
-4304, -3.30113, -7.87009, -18.9352, 4975, 113, 457
-4304, -3.30113, -7.87658, -9.25975, 4975, 112, 464
-4314, -3.3088, -8.20623, -23.5479, 4998, 111, 471
-4314, -3.3088, -7.79655, 11.7453, 5006, 112, 473
-4314, -3.3088, -7.88219, -17.2856, 4998, 114, 480
-4314, -3.3088, -7.88834, -8.44964, 4974, 118, 482
-4325, -3.31723, -8.24868, -23.9303, 4974, 121, 483
-4325, -3.31723, -7.79678, 14.7405, 4997, 122, 480
-4325, -3.31723, -7.89027, -17.2514, 5005, 122, 479
-4325, -3.31723, -7.8968, -7.5912, 4996, 119, 509
-4336, -3.32567, -8.25832, -23.2163, 4972, 118, 486
-4336, -3.32567, -7.80725, 15.4964, 4972, 117, 494
-4336, -3.32567, -7.90142, -16.4973, 4995, 117, 495
-4346, -3.33334, -8.2267, -20.0411, 5002, 117, 454
-4346, -3.33334, -7.82429, 13.2272, 4993, 119, 487
-4346, -3.33334, -7.91426, -15.318, 5008, 122, 492
-4346, -3.33334, -7.92408, -6.50614, 5007, 124, 486
-4357, -3.34178, -8.28728, -21.9572, 4991, 126, 499
-4357, -3.34178, -7.83759, 16.7073, 4998, 130, 512
-4357, -3.34178, -7.93276, -15.3049, 4989, 128, 523
-4357, -3.34178, -7.94052, -5.67742, 5004, 126, 527
-4367, -3.34945, -8.27111, -20.0237, 5003, 126, 527
-4367, -3.34945, -7.86208, 15.2038, 4986, 127, 534
-4367, -3.34945, -7.94814, -13.8986, 4993, 130, 539
-4367, -3.34945, -7.95454, -5.13866, 4984, 133, 533
-4378, -3.35788, -8.315, -20.6988, 4998, 134, 527
-4378, -3.35788, -7.86312, 17.8898, 4997, 134, 523
-4378, -3.35788, -7.95658, -14.1866, 4980, 134, 514
-4378, -3.35788, -7.96303, -4.61299, 4986, 129, 525
-4389, -3.36632, -8.32446, -20.3266, 4977, 127, 531
-4389, -3.36632, -7.87329, 18.2959, 4991, 126, 530
-4389, -3.36632, -7.96738, -13.7899, 4990, 126, 529
-4389, -3.36632, -7.97437, -4.22481, 4972, 127, 523
-4400, -3.37476, -8.33626, -19.9524, 4979, 127, 513
-4400, -3.37476, -7.88549, 18.6527, 5008, 128, 507
-4400, -3.37476, -7.97991, -13.4532, 4983, 129, 504
-4400, -3.37476, -7.98718, -3.91022, 4981, 132, 508
-4410, -3.38243, -8.31748, -18.3413, 5003, 125, 513
-4410, -3.38243, -7.90833, 16.8013, 5009, 123, 515
-4410, -3.38243, -7.9944, -12.387, 4999, 123, 517
-4410, -3.38243, -8.0009, -3.71445, 4974, 123, 514
-4421, -3.39086, -8.36153, -19.3637, 4971, 123, 490
-4421, -3.39086, -7.90987, 19.1339, 4993, 124, 496
-4421, -3.39086, -8.00356, -13.0352, 4998, 124, 487
-4421, -3.39086, -8.01026, -3.55605, 4988, 124, 484
-4432, -3.3993, -8.37193, -19.3656, 5002, 114, 481
-4432, -3.3993, -7.92098, 19.1596, 5000, 121, 488
-4432, -3.3993, -8.01526, -13.0246, 4982, 120, 499
-4432, -3.3993, -8.02241, -3.55856, 4987, 119, 503
-4443, -3.40774, -8.38441, -19.3858, 4977, 118, 503
-4443, -3.40774, -7.93371, 19.1193, 4990, 120, 499
-4443, -3.40774, -8.02816, -13.0867, 4987, 122, 497
-4443, -3.40774, -8.03541, -3.64361, 5008, 124, 495
-4453, -3.41541, -8.36564, -18.1742, 4974, 125, 489
-4453, -3.41541, -7.95636, 16.8693, 5003, 126, 499
-4453, -3.41541, -8.04226, -12.4172, 4977, 126, 510
-4453, -3.41541, -8.04854, -3.84207, 4974, 125, 515
-4464, -3.42385, -8.40891, -19.5877, 4995, 123, 519
-4464, -3.42385, -7.95694, 18.8146, 5000, 122, 511
-4464, -3.42385, -8.05029, -13.4486, 4989, 121, 497
-4464, -3.42385, -8.0566, -4.06212, 5001, 122, 502
-4475, -3.43228, -8.41785, -19.9629, 4998, 123, 492
-4475, -3.43228, -7.96644, 18.4724, 4980, 124, 488
-4475, -3.43228, -8.06024, -13.7999, 4984, 124, 481
-4475, -3.43228, -8.06687, -4.42051, 4973, 121, 489
-4486, -3.44072, -8.42834, -20.3327, 4986, 121, 488
-4486, -3.44072, -7.97708, 18.0893, 4982, 119, 495
-4486, -3.44072, -8.07095, -14.1979, 5003, 118, 495
-4486, -3.44072, -8.0776, -4.83433, 5007, 117, 497
-4497, -3.44916, -8.43904, -20.7627, 4996, 119, 492
-4497, -3.44916, -7.98771, 17.6429, 5008, 121, 483
-4497, -3.44916, -8.08148, -14.6605, 5004, 122, 486
-4497, -3.44916, -8.08802, -5.31267, 4985, 124, 481
-4508, -3.45759, -8.44932, -21.2563, 4989, 117, 486
-4508, -3.45759, -7.99784, 17.1347, 4978, 122, 493
-4508, -3.45759, -8.09145, -15.1826, 4990, 119, 494
-4508, -3.45759, -8.09783, -5.84793, 4986, 117, 493
-4519, -3.46603, -8.45897, -21.804, 5006, 115, 491
-4519, -3.46603, -8.00733, 16.5755, 5009, 115, 479
-4519, -3.46603, -8.10079, -15.7526, 4998, 117, 477
-4519, -3.46603, -8.10701, -6.42787, 5009, 120, 476
-4530, -3.47447, -8.46801, -22.3931, 5005, 121, 476
-4530, -3.47447, -8.01623, 15.978, 4986, 109, 479
-4530, -3.47447, -8.10956, -16.3577, 4989, 121, 505
-4530, -3.47447, -8.11566, -7.03989, 4977, 118, 489
-4541, -3.4829, -8.47654, -23.0112, 4989, 116, 489
-4541, -3.4829, -8.02465, 15.3545, 4984, 115, 487
-4541, -3.4829, -8.11787, -16.9858, 5004, 113, 466
-4541, -3.4829, -8.12387, -7.67182, 5007, 114, 460
-4553, -3.49211, -8.51649, -24.9665, 4995, 115, 461
-4553, -3.49211, -8.02309, 16.8345, 5006, 118, 464
-4553, -3.49211, -8.12473, -18.4509, 5001, 119, 462
-4553, -3.49211, -8.13156, -8.29368, 4981, 117, 488
-4563, -3.49978, -8.46204, -23.0767, 4984, 117, 478
-4563, -3.49978, -8.05258, 11.9053, 4972, 116, 486
-4563, -3.49978, -8.13809, -17.4813, 4983, 115, 488
-4563, -3.49978, -8.14378, -8.99952, 4978, 116, 486
-4573, -3.50745, -8.47161, -23.5174, 4997, 116, 476
-4573, -3.50745, -8.06023, 11.3584, 4999, 118, 468
-4573, -3.50745, -8.14416, -18.0459, 4987, 118, 462
-4573, -3.50745, -8.1486, -9.58268, 4997, 118, 459
-4585, -3.51665, -8.53908, -26.7483, 4992, 118, 462
-4585, -3.51665, -8.04407, 15.0021, 4972, 114, 467
-4585, -3.51665, -8.14441, -20.2845, 4974, 113, 472
-4585, -3.51665, -8.15019, -10.125, 5000, 112, 473
-4596, -3.52509, -8.51167, -26.2171, 4972, 112, 470
-4596, -3.52509, -8.06013, 12.2199, 5006, 113, 475
-4596, -3.52509, -8.15362, -20.0881, 4985, 116, 467
-4596, -3.52509, -8.15981, -10.7365, 4987, 118, 460
-4607, -3.53352, -8.52071, -26.6745, 4974, 119, 465
-4607, -3.53352, -8.06879, 11.7261, 4984, 118, 462
-4607, -3.53352, -8.16191, -20.5773, 4978, 115, 468
-4607, -3.53352, -8.16777, -11.2238, 4996, 113, 472
-4617, -3.54119, -8.49655, -25.8354, 4998, 111, 467
-4617, -3.54119, -8.08579, 9.13608, 4985, 111, 472
-4617, -3.54119, -8.17016, -20.2132, 4995, 110, 440
-4617, -3.54119, -8.1749, -11.6912, 4989, 111, 451
-4629, -3.5504, -8.56554, -28.8005, 5007, 112, 445
-4629, -3.5504, -8.07059, 13.006, 5009, 112, 436
-4629, -3.5504, -8.17088, -22.2243, 4995, 114, 440
-4629, -3.5504, -8.17654, -12.0074, 5005, 111, 470
-4640, -3.55884, -8.53781, -28.0408, 4999, 109, 447
-4640, -3.55884, -8.08602, 10.4565, 4977, 108, 454
-4640, -3.55884, -8.17922, -21.7892, 4979, 106, 455
-4640, -3.55884, -8.18508, -12.3733, 5004, 105, 435
-4651, -3.56727, -8.54561, -28.2451, 4974, 105, 425
-4651, -3.56727, -8.09331, 10.2238, 5007, 107, 428
-4651, -3.56727, -8.18604, -22.0094, 4985, 108, 424
-4651, -3.56727, -8.19149, -12.5838, 4986, 107, 422
-4661, -3.57494, -8.51986, -27.1215, 4972, 105, 424
-4661, -3.57494, -8.10868, 7.92562, 4981, 103, 424
-4661, -3.57494, -8.19265, -21.3465, 4975, 102, 429
-4661, -3.57494, -8.19699, -12.7458, 4991, 102, 432
-4672, -3.58338, -8.55541, -28.4549, 4993, 102, 428
-4672, -3.58338, -8.1015, 9.99492, 4978, 103, 417
-4672, -3.58338, -8.19292, -22.2098, 4987, 104, 417
-4672, -3.58338, -8.19733, -12.754, 4980, 101, 409
-4683, -3.59182, -8.55668, -28.5748, 4997, 107, 416
-4683, -3.59182, -8.10342, 9.95114, 4998, 106, 419
-4683, -3.59182, -8.19538, -22.2203, 4983, 105, 426
-4683, -3.59182, -8.20021, -12.7297, 4992, 103, 433
-4695, -3.60102, -8.59173, -29.8409, 4985, 103, 438
-4695, -3.60102, -8.0973, 12.1499, 5001, 104, 436
-4695, -3.60102, -8.19795, -22.94, 5002, 104, 432
-4695, -3.60102, -8.20382, -12.5821, 4987, 107, 428
-4705, -3.60869, -8.53337, -27.1594, 4995, 109, 430
-4705, -3.60869, -8.12299, 8.03298, 4988, 110, 430
-4705, -3.60869, -8.20759, -21.1389, 5004, 108, 428
-4705, -3.60869, -8.21238, -12.4383, 5005, 106, 425
-4716, -3.61713, -8.57111, -28.0536, 4989, 106, 438
-4716, -3.61713, -8.1174, 10.4863, 4997, 106, 443
-4716, -3.61713, -8.20892, -21.6314, 4990, 105, 444
-4716, -3.61713, -8.21334, -12.0908, 5006, 105, 440
-4728, -3.62633, -8.60447, -29.1488, 5006, 106, 420
-4728, -3.62633, -8.10968, 12.8966, 4991, 107, 424
-4728, -3.62633, -8.21001, -22.1374, 4998, 109, 428
-4728, -3.62633, -8.21558, -11.723, 4991, 109, 428
-4739, -3.63477, -8.57668, -27.5638, 5006, 107, 429
-4739, -3.63477, -8.12463, 11.1232, 5006, 105, 432
-4739, -3.63477, -8.21752, -20.9354, 4991, 106, 451
-4739, -3.63477, -8.22302, -11.3345, 4998, 107, 456
-4749, -3.64244, -8.55135, -25.7028, 4990, 108, 451
-4749, -3.64244, -8.14008, 9.5098, 5006, 109, 436
-4749, -3.64244, -8.2239, -19.6002, 5005, 109, 433
-4749, -3.64244, -8.22805, -10.8406, 4989, 110, 425
-4761, -3.65164, -8.61809, -27.7138, 4997, 111, 434
-4761, -3.65164, -8.12253, 14.3273, 4988, 109, 438
-4761, -3.65164, -8.22222, -20.6698, 5004, 108, 440
-4761, -3.65164, -8.22729, -10.2213, 5003, 108, 450
-4772, -3.66008, -8.58801, -26.0249, 4987, 109, 470
-4772, -3.66008, -8.13567, 12.7003, 4994, 111, 472
-4772, -3.66008, -8.22835, -19.3197, 4985, 113, 461
-4772, -3.66008, -8.23373, -9.6805, 5000, 115, 461
-4783, -3.66852, -8.59381, -25.3315, 4999, 123, 459
-4783, -3.66852, -8.14109, 13.3552, 4983, 119, 461
-4783, -3.66852, -8.23344, -18.6632, 4990, 118, 467
-4783, -3.66852, -8.23855, -9.02607, 4981, 116, 475
-4795, -3.67772, -8.63025, -25.9964, 4996, 114, 478
-4795, -3.67772, -8.13594, 16.1303, 4995, 113, 475
-4795, -3.67772, -8.23667, -18.8283, 4978, 113, 478
-4795, -3.67772, -8.24259, -8.34339, 4985, 113, 472
-4806, -3.68616, -8.604, -24.1182, 4976, 114, 456
-4806, -3.68616, -8.15223, 14.6305, 4990, 115, 457
-4806, -3.68616, -8.24538, -17.3703, 4989, 117, 454
-4818, -3.69536, -8.633, -23.5589, 4972, 116, 457
-4818, -3.69536, -8.14622, 16.5783, 4978, 115, 456
-4818, -3.69536, -8.25152, -17.8595, 5008, 114, 472
-4818, -3.69536, -8.26134, -7.36343, 4983, 112, 482
-4829, -3.7038, -8.62582, -23.0733, 4981, 113, 481
-4829, -3.7038, -8.17651, 15.7048, 5003, 114, 475
-4829, -3.7038, -8.27158, -16.2803, 4970, 116, 467
-4829, -3.7038, -8.27885, -6.62167, 5000, 118, 472
-4840, -3.71223, -8.64045, -22.2645, 4975, 119, 467
-4840, -3.71223, -8.18893, 16.4221, 4973, 118, 460
-4840, -3.71223, -8.28228, -15.6026, 4995, 117, 469
-4840, -3.71223, -8.28823, -5.97649, 5000, 115, 472
-4852, -3.72144, -8.68068, -22.9615, 4991, 114, 477
-4852, -3.72144, -8.18706, 19.1474, 5004, 115, 483
-4852, -3.72144, -8.28848, -15.8315, 5002, 115, 487
-4852, -3.72144, -8.2951, -5.36935, 4985, 117, 484
-4863, -3.72987, -8.65725, -21.1694, 4990, 120, 484
-4863, -3.72987, -8.20629, 17.5515, 4980, 127, 478
-4863, -3.72987, -8.30031, -14.4796, 4994, 124, 484
-4863, -3.72987, -8.30701, -4.85781, 4991, 123, 491
-4875, -3.73908, -8.70028, -21.8524, 4973, 122, 491
-4875, -3.73908, -8.20753, 20.2432, 4979, 121, 503
-4875, -3.73908, -8.30984, -14.7528, 5008, 120, 499
-4875, -3.73908, -8.31737, -4.31117, 4982, 118, 497
-4884, -3.74598, -8.61678, -17.4942, 4979, 118, 467
-4884, -3.74598, -8.24956, 14.3251, 5000, 119, 481
-4884, -3.74598, -8.32746, -11.8481, 5005, 119, 471
-4884, -3.74598, -8.33322, -3.94548, 4995, 119, 460
-4896, -3.75518, -8.72415, -20.7154, 5007, 119, 470
-4896, -3.75518, -8.2299, 21.2341, 5005, 117, 495
-4896, -3.75518, -8.33111, -13.8192, 4986, 116, 478
-4896, -3.75518, -8.33789, -3.43611, 4991, 116, 492
-4907, -3.76362, -8.70049, -19.3078, 4980, 116, 492
-4907, -3.76362, -8.25019, 19.3443, 4993, 116, 482
-4907, -3.76362, -8.34501, -12.7542, 4990, 117, 477
-4907, -3.76362, -8.35262, -3.19963, 4971, 119, 475
-4919, -3.77283, -8.74684, -20.2619, 4976, 118, 464
-4919, -3.77283, -8.25505, 21.765, 5004, 117, 459
-4919, -3.77283, -8.3583, -13.301, 4977, 114, 465
-4919, -3.77283, -8.36673, -2.93075, 4974, 112, 460
-4930, -3.78126, -8.73062, -18.8272, 4994, 111, 472
-4930, -3.78126, -8.28132, 19.7935, 4998, 110, 462
-4930, -3.78126, -8.37689, -12.3417, 4987, 109, 457
-4930, -3.78126, -8.38504, -2.82705, 4999, 109, 448
-4941, -3.7897, -8.74779, -18.6113, 4996, 111, 440
-4941, -3.7897, -8.29764, 19.9345, 4977, 112, 436
-4941, -3.7897, -8.39248, -12.2323, 4981, 113, 438
-4941, -3.7897, -8.40001, -2.75036, 5008, 110, 438
-4953, -3.7989, -8.79406, -19.8824, 4981, 110, 448
-4953, -3.7989, -8.30204, 22.0763, 4977, 110, 479
-4953, -3.7989, -8.405, -13.0561, 4997, 109, 465
-4953, -3.7989, -8.4131, -2.75089, 5001, 109, 454
-4964, -3.80734, -8.77664, -18.711, 4989, 110, 454
-4964, -3.80734, -8.32696, 19.847, 5001, 112, 452
-4964, -3.80734, -8.42216, -12.3498, 4997, 115, 445
-4964, -3.80734, -8.42991, -2.89602, 4977, 115, 451
-4976, -3.81654, -8.8241, -20.0607, 4981, 114, 444
-4976, -3.81654, -8.33214, 21.8631, 5008, 112, 455
-4976, -3.81654, -8.43511, -13.3062, 4980, 110, 460
-4976, -3.81654, -8.44316, -3.03904, 4976, 109, 465
-4987, -3.82498, -8.80662, -19.0381, 4995, 109, 462
-4987, -3.82498, -8.35684, 19.4806, 4998, 110, 459
-4987, -3.82498, -8.45191, -12.7558, 4986, 112, 454
-4987, -3.82498, -8.45953, -3.34162, 4997, 112, 449
-4999, -3.83418, -8.85358, -20.5458, 4993, 115, 448
-4999, -3.83418, -8.36148, 21.3388, 4972, 115, 450
-4999, -3.83418, -8.46431, -13.8693, 4976, 115, 462
-4999, -3.83418, -8.47223, -3.64051, 5002, 113, 470
-5011, -3.84339, -8.86738, -20.9977, 4974, 112, 478
-5011, -3.84339, -8.37605, 20.9213, 5008, 113, 480
-5011, -3.84339, -8.4795, -14.2951, 4988, 114, 480
-5011, -3.84339, -8.48791, -4.07294, 4991, 116, 470
-5023, -3.85259, -8.88345, -21.4412, 4978, 107, 459
-5023, -3.85259, -8.3924, 20.4646, 4989, 117, 454
-5023, -3.85259, -8.49607, -14.7667, 4983, 116, 454
-5023, -3.85259, -8.50463, -4.56026, 5002, 115, 486
-5034, -3.86103, -8.86845, -20.6244, 5005, 115, 465
-5034, -3.86103, -8.4189, 17.8273, 4992, 115, 491
-5034, -3.86103, -8.5141, -14.4767, 5002, 117, 495
-5034, -3.86103, -8.52179, -5.1301, 4997, 118, 473
-5046, -3.87023, -8.91585, -22.4011, 4976, 120, 493
-5046, -3.87023, -8.42372, 19.4179, 4978, 123, 490
-5046, -3.87023, -8.5265, -15.8543, 5004, 124, 487
-5046, -3.87023, -8.53435, -5.68776, 4975, 125, 485
-5058, -3.87944, -8.92942, -23.1052, 5008, 125, 499
-5058, -3.87944, -8.43799, 18.7557, 4987, 123, 505
-5058, -3.87944, -8.54136, -16.5167, 4989, 124, 520
-5058, -3.87944, -8.54968, -6.34818, 4976, 123, 519
-5070, -3.88864, -8.94513, -23.7679, 4986, 122, 511
-5070, -3.88864, -8.454, 18.0887, 4980, 122, 501
-5070, -3.88864, -8.55759, -17.1894, 4998, 123, 490
-5070, -3.88864, -8.56608, -7.02749, 5000, 124, 492
-5082, -3.89785, -8.96165, -24.4542, 4986, 124, 487
-5082, -3.89785, -8.47059, 17.3953, 4995, 124, 492
-5082, -3.89785, -8.57423, -17.8898, 4989, 122, 495
-5082, -3.89785, -8.58274, -7.73452, 5007, 120, 504
-5094, -3.90705, -8.9783, -25.1673, 4969, 119, 508
-5094, -3.90705, -8.48723, 16.6766, 4994, 121, 510
-5094, -3.90705, -8.59083, -18.6133, 5004, 121, 475
-5094, -3.90705, -8.5993, -8.46216, 4998, 122, 493
-5105, -3.91549, -8.96299, -24.5782, 4976, 127, 487
-5105, -3.91549, -8.51329, 13.8254, 4977, 123, 483
-5118, -3.92546, -9.02202, -35.687, 5002, 115, 486
-5118, -3.92546, -8.49096, 18.3086, 4972, 114, 475
-5118, -3.92546, -8.61352, -21.4199, 5004, 117, 483
-5118, -3.92546, -8.63, -9.91328, 4982, 119, 480
-5118, -3.92546, -8.65112, -11.5687, 4983, 121, 479
-5118, -3.92546, -8.66291, -10.8321, 5008, 122, 479
-5118, -3.92546, -8.66896, -10.7444, 4978, 121, 477
-5118, -3.92546, -8.67013, -10.6855, 4971, 121, 492
-5118, -3.92546, -8.66742, -10.7176, 4988, 120, 492
-5118, -3.92546, -8.66166, -10.796, 4989, 118, 499
-5118, -3.92546, -8.65351, -10.9025, 4974, 118, 497
-5118, -3.92546, -8.64352, -11.0218, 4983, 113, 492
-5118, -3.92546, -8.63215, -11.1434, 4975, 120, 490
-5118, -3.92546, -8.61974, -11.2601, 4992, 122, 486
-5118, -3.92546, -8.60657, -11.3675, 4993, 123, 477
-5118, -3.92546, -8.59284, -11.4628, 4978, 122, 480
-5118, -3.92546, -8.57869, -11.5447, 4986, 121, 478
-5118, -3.92546, -8.56423, -11.6126, 4979, 118, 484
-5118, -3.92546, -8.54951, -11.6666, 4995, 116, 487
-5118, -3.92546, -8.53455, -11.7073, 4995, 115, 484
-5118, -3.92546, -8.51935, -11.735, 4980, 116, 488
-5118, -3.92546, -8.50388, -11.7504, 4988, 117, 481
-5118, -3.92546, -8.48809, -11.7539, 4981, 119, 470
-5118, -3.92546, -8.47194, -11.746, 4996, 120, 472
-5118, -3.92546, -8.45535, -11.7267, 4997, 121, 467
-5118, -3.92546, -8.43824, -11.6961, 4981, 120, 476
-5118, -3.92546, -8.42054, -11.654, 4989, 118, 484
-5118, -3.92546, -8.40217, -11.6, 4981, 117, 488
-5118, -3.92546, -8.38305, -11.5336, 4997, 116, 486
-5118, -3.92546, -8.3631, -11.4542, 4997, 116, 492
-5118, -3.92546, -8.34224, -11.3609, 4981, 118, 486
-5118, -3.92546, -8.3204, -11.2531, 4989, 120, 478
-5118, -3.92546, -8.2975, -11.1296, 4981, 122, 480
-5118, -3.92546, -8.27349, -10.9896, 4996, 122, 479
-5118, -3.92546, -8.24831, -10.8321, 4996, 121, 460
-5118, -3.92546, -8.22189, -10.6561, 4980, 120, 487
-5118, -3.92546, -8.1942, -10.4605, 4987, 119, 494
-5118, -3.92546, -8.16518, -10.2445, 4979, 119, 502
-5118, -3.92546, -8.13481, -10.007, 4994, 119, 505
-5118, -3.92546, -8.10304, -9.74711, 4993, 120, 499
-5239, -4.01826, -11.9203, -169.219, 4977, 120, 468
-5239, -4.01826, -6.87286, 247.049, 4984, 119, 467
-5239, -4.01826, -7.86571, -108.765, 4976, 119, 465
-5239, -4.01826, -7.93681, -6.26819, 4991, 115, 468
-5256, -4.0313, -8.63041, -43.9044, 4990, 113, 476
-5256, -4.0313, -8.02466, 21.705, 4973, 112, 476
-5256, -4.0313, -8.23978, -26.5906, 4980, 111, 468
-5256, -4.0313, -8.29982, -10.4707, 4971, 109, 454
-5268, -4.04051, -8.73246, -27.4003, 4986, 111, 446
-5268, -4.04051, -8.26157, 15.5533, 4985, 112, 439
-5268, -4.04051, -8.37236, -19.0819, 5007, 112, 430
-5268, -4.04051, -8.37754, -8.41856, 4975, 111, 438
-5280, -4.04971, -8.76161, -25.4528, 5005, 110, 446
-5280, -4.04971, -8.25286, 16.738, 4980, 108, 447
-5280, -4.04971, -8.33428, -18.2216, 4979, 108, 456
-5280, -4.04971, -8.31751, -7.73211, 5001, 108, 458
-5292, -4.05891, -8.68594, -24.8066, 5007, 109, 445
-5292, -4.05891, -8.16689, 17.4284, 4998, 110, 447
-5292, -4.05891, -8.24251, -17.4344, 4973, 113, 449
-5292, -4.05891, -8.22366, -6.82029, 4972, 115, 448
-5304, -4.06812, -8.59306, -23.7604, 4993, 115, 446
-5304, -4.06812, -8.07745, 18.6061, 5000, 113, 455
-5304, -4.06812, -8.15847, -16.1367, 4990, 112, 463
-5304, -4.06812, -8.14652, -5.41918, 5004, 112, 465
-5316, -4.07732, -8.52396, -22.2752, 5002, 112, 475
-5316, -4.07732, -8.01718, 20.155, 4985, 113, 457
-5316, -4.07732, -8.10753, -14.5438, 4991, 115, 470
-5316, -4.07732, -8.10519, -3.80055, 4981, 116, 461
-5328, -4.08652, -8.4923, -20.6472, 4994, 116, 452
-5328, -4.08652, -7.9951, 21.7786, 4992, 116, 451
-5328, -4.08652, -8.09481, -12.9359, 4975, 112, 454
-5328, -4.08652, -8.10149, -2.21718, 4980, 110, 455
-5340, -4.09573, -8.49721, -19.0947, 4970, 109, 458
-5340, -4.09573, -8.00814, 23.2962, 4984, 108, 452
-5340, -4.09573, -8.11546, -11.4555, 4981, 107, 454
-5340, -4.09573, -8.1292, -0.774355, 5002, 108, 444
-5352, -4.10493, -8.53142, -17.6884, 5008, 110, 439
-5352, -4.10493, -8.04829, 24.6679, 4998, 113, 446
-5352, -4.10493, -8.16099, -10.1152, 4972, 114, 450
-5352, -4.10493, -8.17957, 0.537893, 4969, 111, 451
-5364, -4.11414, -8.58611, -16.4003, 4990, 110, 454
-5364, -4.11414, -8.10681, 25.9359, 4995, 108, 454
-5364, -4.11414, -8.22287, -8.86337, 4985, 108, 457
-5364, -4.11414, -8.2444, 1.77734, 4997, 109, 454
-5376, -4.12334, -8.65348, -15.1699, 4995, 110, 451
-5376, -4.12334, -8.17637, 27.1602, 4976, 111, 440
-5376, -4.12334, -8.29431, -7.64278, 4981, 112, 442
-5376, -4.12334, -8.31743, 2.99604, 4970, 112, 437
-5388, -4.13254, -8.72787, -13.9519, 4983, 108, 439
-5388, -4.13254, -8.25192, 28.3781, 4980, 108, 436
